0;200;300;400
0;0;0;0
1.1638564;4654.261626;4654.261626;4654.261626
1.3545617;5416.892044;5416.892044;5416.892044
1.5765152;6304.484315;6304.484315;6304.484315
1.8348373;7337.514234;7337.514234;7337.514234
2.135487;8539.812685;8539.812685;8539.812685
2.4854002;9939.115398;9939.115398;9939.115398
2.8926489;11567.70277;11567.70277;11567.70277
3.3666278;13463.14457;13463.14457;13463.14457
3.9182712;15669.16657;15669.16657;15669.16657
4.5603049;18236.65934;18236.65934;18236.65934
5.3075399;21224.85215;21224.85215;21224.85215
6.1772142;24702.67939;24702.67939;24702.67939
7.18939;28750.37078;28750.37078;28750.37078
8.3674174;33461.3022;33461.3022;33461.3022
9.7384721;38944.14973;38944.14973;38944.14973
11.3341827;45325.39676;45325.39676;45325.39676
13.1913608;52752.25178;52752.25178;52752.25178
15.3528493;61396.0443;61396.0443;61396.0443
17.8685114;71456.17729;71456.17729;71456.17729
20.7963809;83164.72716;83164.72716;83164.72716
24.2040004;96791.79751;96791.79751;96791.79751
28.16998;112651.7502;112651.7502;112651.7502
32.7858107;131110.4571;131110.4571;131110.4571
38.1579747;152593.7407;152593.7407;152593.7407
44.4104019;177597.1973;177597.1973;177597.1973
51.6873292;206697.6295;206697.6295;206697.6295
60.1566274;240566.3529;240566.3529;240566.3529
70.013674;279984.6823;279984.6823;279984.6823
81.4858605;325861.9562;325861.9562;325861.9562
94.8378379;379256.5137;379256.5137;379256.5137
110.3776218;441400.1096;441400.1096;441400.1096
128.4636983;513726.3295;513726.3295;513726.3295
149.5132937;597903.6614;597903.6614;597903.6614
174.0119993;695873.9853;695873.9853;695873.9853
202.524974;809897.371;809897.371;809897.371
235.7099812;942604.2148;942604.2148;942604.2148
274.3325632;1097055.92;1097055.92;1097055.92
319.2837014;1276815.522;1276815.522;1276815.522
371.6003699;1486029.879;1486029.879;1486029.879
432.4894579;1671126.902;1671126.902;1671126.902
503.3556108;1671126.902;1671126.902;1671126.902
585.8336343;1671126.902;1671126.902;1671126.902
681.8262074;1671126.902;1671126.902;1671126.902
793.5477752;1671126.902;1671126.902;1671126.902
923.5756336;1671126.902;1671126.902;1671126.902
1074.909385;1671126.902;1671126.902;1671126.902
1251.040136;1671126.902;1671126.902;1671126.902
1456.031032;1671126.902;1671126.902;1671126.902
1694.610992;1671126.902;1671126.902;1671126.902
1972.283799;1671126.902;1671126.902;1671126.902
2295.455064;1671126.902;1671126.902;1671126.902
2671.58;1671126.902;1671126.902;1671126.902
3109.335402;1671126.902;1671126.902;1671126.902
3618.819817;1671126.902;1671126.902;1671126.902
4211.786498;1671126.902;1671126.902;1671126.902
4901.914547;1671126.902;1671126.902;1671126.902
5705.124474;1671126.902;1671126.902;1671126.902
6639.945465;1671126.902;1671126.902;1671126.902
7727.94283;1671126.902;1671126.902;1671126.902
8994.215494;1671126.902;1671126.902;1671126.902
10467.975;1671126.902;1671126.902;1671126.902
12183.21939;1671126.902;1671126.902;1671126.902
14179.51751;1671126.902;1671126.902;1671126.902
16502.92178;1671126.902;1671126.902;1671126.902
19207.03065;1671126.902;1671126.902;1671126.902
22354.22498;1671126.902;1671126.902;1671126.902
26017.10716;1671126.902;1671126.902;1671126.902
30280.17591;1671126.902;1671126.902;1671126.902
35241.77564;1671126.902;1671126.902;1671126.902
41016.36509;1671126.902;1671126.902;1671126.902
47737.15781;1671126.902;1671126.902;1671126.902
55559.19524;1671126.902;1671126.902;1671126.902
64662.92333;1671126.902;1671126.902;1671126.902
75258.35526;1671126.902;1671126.902;1671126.902
87589.91621;1671126.902;1671126.902;1671126.902
101942.082;1671126.902;1671126.902;1671126.902
118645.9416;1671126.902;1671126.902;1671126.902
138086.8349;1671126.902;1671126.902;1671126.902
160713.2425;1671126.902;1671126.902;1671126.902
187047.1312;1671126.902;1671126.902;1671126.902
217695.9952;1671126.902;1671126.902;1671126.902
253366.8709;1671126.902;1671126.902;1671126.902
294882.6468;1671126.902;1671126.902;1671126.902
343201.0471;1671126.902;1671126.902;1671126.902
399436.7251;1671126.902;1671126.902;1671126.902
464886.9771;1671126.902;1671126.902;1671126.902
541061.67;1671126.902;1671126.902;1671126.902
629718.0715;1671126.902;1671126.902;1671126.902
732901.3893;1671126.902;1671126.902;1671126.902
852991.9509;1671126.902;1671126.902;1671126.902
992760.1162;1671126.902;1671126.902;1671126.902
1155430.186;1671126.902;1671126.902;1671126.902
1344754.783;1671126.902;1671126.902;1671126.902
1565101.421;1671126.902;1671126.902;1671126.902
1821553.259;1671126.902;1671126.902;1671126.902
2120026.365;1671126.902;1671126.902;1671126.902
2467406.191;1671126.902;1671126.902;1671126.902
2871706.414;1671126.902;1671126.902;1671126.902
3342253.805;1671126.902;1671126.902;1671126.902
