0;200;300;400
0;0;0;0
1.1638564;1.1638564;1.1638564;1.1638564
1.3545617;1.3545617;1.3545617;1.3545617
1.5765152;1.5765152;1.5765152;1.5765152
1.8348373;1.8348373;1.8348373;1.8348373
2.135487;2.135487;2.135487;2.135487
2.4854002;2.4854002;2.4854002;2.4854002
2.8926489;2.8926489;2.8926489;2.8926489
3.3666278;3.3666278;3.3666278;3.3666278
3.9182712;3.9182712;3.9182712;3.9182712
4.5603049;4.5603049;4.5603049;4.5603049
5.3075399;5.3075399;5.3075399;5.3075399
6.1772142;6.1772142;6.1772142;6.1772142
7.18939;7.18939;7.18939;7.18939
8.3674174;8.3674174;8.3674174;8.3674174
9.7384721;9.7384721;9.7384721;9.7384721
11.3341827;11.3341827;11.3341827;11.3341827
13.1913608;13.1913608;13.1913608;13.1913608
15.3528493;15.3528493;15.3528493;15.3528493
17.8685114;17.8685114;17.8685114;17.8685114
20.7963809;20.7963809;20.7963809;20.7963809
24.2040004;24.2040004;24.2040004;24.2040004
28.16998;28.16998;28.16998;28.16998
32.7858107;32.7858107;32.7858107;32.7858107
38.1579747;38.1579747;38.1579747;38.1579747
44.4104019;44.4104019;44.4104019;44.4104019
51.6873292;51.6873292;51.6873292;51.6873292
60.1566274;60.1566274;60.1566274;60.1566274
70.013674;70.013674;70.013674;70.013674
81.4858605;81.4858605;81.4858605;81.4858605
94.8378379;94.8378379;94.8378379;94.8378379
110.3776218;110.3776218;110.3776218;110.3776218
128.4636983;128.4636983;128.4636983;128.4636983
149.5132937;149.5132937;149.5132937;149.5132937
174.0119993;174.0119993;174.0119993;174.0119993
202.524974;202.524974;202.524974;202.524974
235.7099812;235.7099812;235.7099812;235.7099812
274.3325632;274.3325632;274.3325632;274.3325632
319.2837014;319.2837014;319.2837014;319.2837014
371.6003699;371.6003699;371.6003699;371.6003699
432.4894579;432.4894579;432.4894579;432.4894579
503.3556108;503.3556108;503.3556108;503.3556108
585.8336343;585.8336343;585.8336343;585.8336343
681.8262074;681.8262074;681.8262074;681.8262074
793.5477752;793.5477752;793.5477752;793.5477752
923.5756336;923.5756336;923.5756336;923.5756336
1074.909385;1074.909385;1074.909385;1074.909385
1251.040136;1251.040136;1251.040136;1251.040136
1456.031032;1456.031032;1456.031032;1456.031032
1694.610992;1694.610992;1694.610992;1694.610992
1972.283799;1972.283799;1972.283799;1972.283799
2295.455064;2295.455064;2295.455064;2295.455064
2671.58;2671.58;2671.58;2671.58
3109.335402;3109.335402;3109.335402;3109.335402
3618.819817;3618.819817;3618.819817;3618.819817
4211.786498;4211.786498;4211.786498;4211.786498
4901.914547;4901.914547;4901.914547;4901.914547
5705.124474;5705.124474;5705.124474;5705.124474
6639.945465;6639.945465;6639.945465;6639.945465
7727.94283;7727.94283;7727.94283;7727.94283
8994.215494;8994.215494;8994.215494;8994.215494
10467.975;10467.975;10467.975;10467.975
12183.21939;12183.21939;12183.21939;12183.21939
14179.51751;14179.51751;14179.51751;14179.51751
16502.92178;16502.92178;16502.92178;16502.92178
19207.03065;19207.03065;19207.03065;19207.03065
22354.22498;22354.22498;22354.22498;22354.22498
26017.10716;26017.10716;26017.10716;26017.10716
30280.17591;30280.17591;30280.17591;30280.17591
35241.77564;35241.77564;35241.77564;35241.77564
41016.36509;41016.36509;41016.36509;41016.36509
47737.15781;47737.15781;47737.15781;47737.15781
55559.19524;55559.19524;55559.19524;55559.19524
64662.92333;64662.92333;64662.92333;64662.92333
75258.35526;75258.35526;75258.35526;75258.35526
87589.91621;87589.91621;87589.91621;87589.91621
101942.082;101942.082;101942.082;101942.082
118645.9416;118645.9416;118645.9416;118645.9416
138086.8349;138086.8349;138086.8349;138086.8349
160713.2425;160713.2425;160713.2425;160713.2425
187047.1312;187047.1312;187047.1312;187047.1312
217695.9952;217695.9952;217695.9952;217695.9952
253366.8709;253366.8709;253366.8709;253366.8709
294882.6468;294882.6468;294882.6468;294882.6468
343201.0471;343201.0471;343201.0471;343201.0471
399436.7251;399436.7251;399436.7251;399436.7251
464886.9771;464886.9771;464886.9771;464886.9771
541061.67;541061.67;541061.67;541061.67
629718.0715;629718.0715;629718.0715;629718.0715
732901.3893;732901.3893;732901.3893;732901.3893
852991.9509;852991.9509;852991.9509;852991.9509
992760.1162;992760.1162;992760.1162;992760.1162
1155430.186;1155430.186;1155430.186;1155430.186
1344754.783;1344754.783;1344754.783;1344754.783
1565101.421;1565101.421;1565101.421;1565101.421
1821553.259;1821553.259;1821553.259;1821553.259
2120026.365;2120026.365;2120026.365;2120026.365
2467406.191;2467406.191;2467406.191;2467406.191
2871706.414;2871706.414;2871706.414;2871706.414
3342253.805;3342253.805;3342253.805;3342253.805
