0;200;300;400
0;0;0;0
1.1638564;22.113271;22.113271;22.113271
1.3545617;25.7366714;25.7366714;25.7366714
1.5765152;29.9537889;29.9537889;29.9537889
1.8348373;34.8619081;34.8619081;34.8619081
2.135487;40.5742538;40.5742538;40.5742538
2.4854002;47.2226038;47.2226038;47.2226038
2.8926489;54.9603283;54.9603283;54.9603283
3.3666278;63.9659282;63.9659282;63.9659282
3.9182712;74.447153;74.447153;74.447153
4.5603049;86.6457933;86.6457933;86.6457933
5.3075399;100.8432585;100.8432585;100.8432585
6.1772142;117.3670689;117.3670689;117.3670689
7.18939;136.5984108;136.5984108;136.5984108
8.3674174;158.9809307;158.9809307;158.9809307
9.7384721;185.030969;185.030969;185.030969
11.3341827;215.349472;215.349472;215.349472
13.1913608;250.6358549;250.6358549;250.6358549
15.3528493;291.7041364;291.7041364;291.7041364
17.8685114;339.5017175;339.5017175;339.5017175
20.7963809;395.1312368;395.1312368;395.1312368
24.2040004;459.8760072;459.8760072;459.8760072
28.16998;535.2296207;535.2296207;535.2296207
32.7858107;622.9304038;622.9304038;622.9304038
38.1579747;725.0015189;725.0015189;725.0015189
44.4104019;843.7976365;843.7976365;843.7976365
51.6873292;982.0592548;982.0592548;982.0592548
60.1566274;1142.97592;1142.97592;1142.97592
70.013674;1330.259806;1330.259806;1330.259806
81.4858605;1548.23135;1548.23135;1548.23135
94.8378379;1801.91892;1801.91892;1801.91892
110.3776218;2097.174814;2097.174814;2097.174814
128.4636983;2440.810268;2440.810268;2440.810268
149.5132937;2840.75258;2840.75258;2840.75258
174.0119993;3306.227987;3306.227987;3306.227987
202.524974;3847.974506;3847.974506;3847.974506
235.7099812;4478.489643;4478.489643;4478.489643
274.3325632;5212.318702;5212.318702;5212.318702
319.2837014;6066.390327;6066.390327;6066.390327
371.6003699;7060.407029;7060.407029;7060.407029
432.4894579;8217.2997;8217.2997;8217.2997
503.3556108;9563.756605;9563.756605;9563.756605
585.8336343;11130.83905;11130.83905;11130.83905
681.8262074;12954.69794;12954.69794;12954.69794
793.5477752;15077.40773;15077.40773;15077.40773
923.5756336;17547.93704;17547.93704;17547.93704
1074.909385;20423.27831;20423.27831;20423.27831
1251.040136;23769.76257;23769.76257;23769.76257
1456.031032;27664.5896;27664.5896;27664.5896
1694.610992;32197.60885;32197.60885;32197.60885
1972.283799;37473.39218;37473.39218;37473.39218
2295.455064;43613.64622;43613.64622;43613.64622
2671.58;50760.02;50760.02;50760.02
3109.335402;59077.37265;59077.37265;59077.37265
3618.819817;68757.57652;68757.57652;68757.57652
4211.786498;80023.94346;80023.94346;80023.94346
4901.914547;93136.3764;93136.3764;93136.3764
5705.124474;108397.365;108397.365;108397.365
6639.945465;126158.9638;126158.9638;126158.9638
7727.94283;146830.9138;146830.9138;146830.9138
8994.215494;170890.0944;170890.0944;170890.0944
10467.975;198891.525;198891.525;198891.525
12183.21939;231481.1685;231481.1685;231481.1685
14179.51751;269410.8326;269410.8326;269410.8326
16502.92178;313555.5139;313555.5139;313555.5139
19207.03065;364933.5824;364933.5824;364933.5824
22354.22498;424730.2747;424730.2747;424730.2747
26017.10716;494325.036;494325.036;494325.036
30280.17591;575323.3423;575323.3423;575323.3423
35241.77564;669593.7372;669593.7372;669593.7372
41016.36509;779310.9368;779310.9368;779310.9368
47737.15781;907005.9985;907005.9985;907005.9985
55559.19524;1055624.71;1055624.71;1055624.71
64662.92333;1228595.543;1228595.543;1228595.543
75258.35526;1429908.75;1429908.75;1429908.75
87589.91621;1664208.408;1664208.408;1664208.408
101942.082;1671126.902;1671126.902;1671126.902
118645.9416;1671126.902;1671126.902;1671126.902
138086.8349;1671126.902;1671126.902;1671126.902
160713.2425;1671126.902;1671126.902;1671126.902
187047.1312;1671126.902;1671126.902;1671126.902
217695.9952;1671126.902;1671126.902;1671126.902
253366.8709;1671126.902;1671126.902;1671126.902
294882.6468;1671126.902;1671126.902;1671126.902
343201.0471;1671126.902;1671126.902;1671126.902
399436.7251;1671126.902;1671126.902;1671126.902
464886.9771;1671126.902;1671126.902;1671126.902
541061.67;1671126.902;1671126.902;1671126.902
629718.0715;1671126.902;1671126.902;1671126.902
732901.3893;1671126.902;1671126.902;1671126.902
852991.9509;1671126.902;1671126.902;1671126.902
992760.1162;1671126.902;1671126.902;1671126.902
1155430.186;1671126.902;1671126.902;1671126.902
1344754.783;1671126.902;1671126.902;1671126.902
1565101.421;1671126.902;1671126.902;1671126.902
1821553.259;1671126.902;1671126.902;1671126.902
2120026.365;1671126.902;1671126.902;1671126.902
2467406.191;1671126.902;1671126.902;1671126.902
2871706.414;1671126.902;1671126.902;1671126.902
3342253.805;1671126.902;1671126.902;1671126.902
